【T台】2022最冷门法国巴黎新时尚时装音乐,电子-放松-欧美,介绍：T台电子音乐动感而时尚！平稳而重复的节拍总会给人带来轻松快感！此单精选收录了别具风味的各个语种说唱与柔唱的类型音乐!聆听到以不同风格柔唱和不同语种语言，融合在T台旋律音乐中更会使人舒心畅爽!跟着节奏走心情与音游!,6300,383962,455,27
『仙气女电』清新灵动，性感制躁,欧美-流行-电子,介绍：女声配电子百听不厌，因为富有情感的唱腔更容易让听众打开心扉，从而与歌曲中有情感上的共鸣。节奏控必备，戴上耳机好好享受吧。『仙气女电』清新灵动，性感制躁,985,109207,176,18
Romance｜人间皆黄昏,欧美-放松,介绍：大道的黄昏像一大杯加了冰块的冒泡啤酒希望在听这个歌单的你永远清澈 永远浪漫*歌单今天完结咯 撒花/2022.11.20,20849,1254774,76,100
⁢[节奏Trap] 槟榔加烟法力无边,欧美-说唱-R&B/Soul,介绍：感谢收藏，这里都是你想听想要的~,10526,890327,150,88
Emo/Cloud Rap丨不完全情绪混合物,欧美-说唱,介绍：个人喜好，谢绝投稿,61585,3381507,182,385
Bossa Nova惬意的下午茶时光,欧美-Bossa Nova-放松,介绍：巴萨诺瓦（Bossa Nova）是巴西土生土长的音乐，当巴西森巴舞曲遇到美国冷爵士，融合各自部分特色而又自成一格，乍听简洁轻快却结构复杂。乐器的音阶或和弦转换的行进方式变幻莫测，往往乍听下以为可以掌握旋律的起落和节奏，和弦一转换后即捕足不及。旋律可行板或中板速度进行。听起来轻松柔和、 慵懒甜美、浪漫性感。与传统南美及拉丁音乐不同的是，巴萨诺瓦不像森巴或伦巴那样节奏强烈，除拥有南美音乐的热情外，还带有一份慵懒和轻松的感觉。,36634,3326106,46,97
减压循环！电子入耳，听一奏轻风,欧美-学习-电子,介绍：学习工作中感到疲惫的时候，可以选择带上耳机，听电子流行来初步减压，或是循环播放最打动内心的旋律，这样，即使在炎炎夏日，也可以感受到凉爽的清风。减压循环！电子入耳，听一奏轻风,905,131420,188,4
适合读书时听的欧美小调,欧美-学习-安静,介绍：曲风偏温暖安静，适合【工作】【学习】【读书】时听，如果有合适的，还会陆续加~\(≧▽≦)/~,140万,73195400,84,3206
冬日黄昏，我们的灵魂与音乐 玫瑰共舞,欧美-流行-浪漫,介绍：你是我生命中每一个玫瑰紫的清晨与烟波蓝的黄昏，这无垠的宇宙对我都是虚幻，你才是，我的玫瑰，我全部财产，我们在音乐里抛洒种子，让风也开花，你的灵魂牵起我的灵魂，在音乐里与玫瑰共舞。幸运的是，人生匆匆，你在这里，我在这里。我们一辈子都在跳舞。我们是那类人，跳舞的人。（会持续更新）,5,78,209,1
开口即俘获人心，一听就爱上的英文歌 ②,欧美-流行-清新,介绍：有一种嗓音一开口就心动了，有一种旋律一响起就迷醉了。这个歌单是一听倾心的英文歌开口跪篇的第二期，整个歌单的排版是前面是比较慵懒舒缓的~到清新欢快的夏日风~再到流行性抒情节奏~到最后的电音人声，排序有点强迫症哈，方便大家去找对应的风格，歌单目标是做到百首精选，希望大家多多提建议。（封面女模是Sofia Betanzo）,20万,13925836,100,531
【节奏控】那些超带感的音乐Ⅱ· 燃点,欧美-电子-运动,介绍：【节奏控系列】精品节奏感音乐集合 第二期，游戏+运动+驾车必备曲库，本歌单延续了我做歌单的风格，类型多样且每一首都很耐听，超好听又带感，这腿抖得根本停不下来！,38683,3199357,127,174
【旋律控】超级好听的欧美良曲,欧美-流行-经典,介绍：精选超级好听超级走心的欧美金曲，持续更新中，谢谢收藏～,730万,480500192,358,21222
神仙音乐☆一秒心动的宝藏男声,欧美-流行-电子,介绍：◎神仙宝藏◎让人心动的音乐(男声集)持续更新“从现在开始 聪明一点不要问别人想不想你爱不爱你再也不要太在意一些人太在乎一些事顺其自然以最佳心态面对因为这个世界就是这样往往在最在乎的事物面前我们最没有价值”,10454,925040,112,44
【2022门店音乐】第一期-郭老师,欧美,介绍：好听就赶快来报我课程啦！,1001,64346,115,1
欧美R&B ·节奏布鲁斯的轻奢尾调,欧美-R&B/Soul-放松,介绍：R&B的性感和Soul的轻奢交织出令人迷醉的氛围，浓度恰好，尾调迷醉。夜晚一杯红酒倚在窗边望着道路的车水马龙，这份独享的惬意留给自己或爱的人。,36038,2445298,38,58
耳熟能详，那些播放量过亿的英文歌,欧美-流行-影视原声,介绍：海外视频网站YOUTUBE播放量超过1亿的英文歌。手动找的，如果有发现会再加入新曲。提要：前19首播放量过十亿,75100,5571894,196,329
热身电子日记☀Keep身材，即刻行动,欧美-电子-运动,介绍：选曲上偏向于电子流行，音色上都不算太刺激，但是旋律很好听，可以帮助你更快地融入热身与运动节奏中去。热身是一种运动之前的体力活动，其主要目地是为了让认做好心理和生理准备，提升运动表现并减少受伤机率。之所以热身可以帮助提升运动表现，同时减小受伤机率，主要由于身体温度的提升，或更准确地来说，肌肉和核心温度的提升。而肌肉/核心温度的提升可以：减少粘滞阻力，也就是肌肉和关节内的阻力增加肌肉内氧气的运输加快新陈代谢提升神经传导速度热身电子日记☀Keep身材，即刻行动,1,101,95,评论
欧美女声英语歌超好听的英文歌欧美流行歌曲,华语-欧美-流行,介绍：歌单持续更新中任何时间，任何地点，想听就听，绝不尴尬,12256,1024966,636,46
月光下的爵士小调®,欧美-爵士-经典,介绍：经典或翻唱 都是好爵士Dancing in the moonlight~,12247,642216,30,84
【找到状态 ☁上缥缈】Cloud Rap,欧美-说唱-兴奋,介绍：Cloud rap（也可以叫Trillwave）指嘻哈音乐的一种音乐形式，它的显著特征包括飘渺的Lo-fi（低保真）的制作风格和显得荒谬的歌词。这些音乐人经常使用类似吟唱的声乐Sample来产生一种超现实的，神秘的声音效果。,3,128,39,评论
【英音】节奏控好听又带感的英文歌,欧美-清新-安静,介绍：介绍： 想和你一起去看海，用期待去看海边的日出日落，欣赏日出日落；想和你一起去看海，静静地观赏潮起潮落，想在大海的身边，和你席地坐在沙滩上，静静地，什么也不说，只用眼去看，用耳去听。,9250,1290983,71,72
圣殿|女巫|凯尔特|神话|克苏鲁|冷门|海盗,小语种-欧美-世界音乐,介绍：少而美√多语种√冷门爱好者√神话√中欧√奇幻色彩√,59007,1307971,123,202
Future Bass | 柔美人声，炫彩律动,欧美-电子-00后,介绍：富有弹性的底音与较为温暖的音色在听感上刺激度刚刚好，当然旋律还要欢快，整体风格偏唯美。Future Bass | 柔美人声，炫彩律动2022/5/1,851,78057,45,7
【Future Bass】电音世界的棉花糖,欧美-电子-清新,介绍：Future bass是在2006年诞生于英国，美国，日本和澳大利亚的一个音乐流派。是一个广泛的音乐流派，提供了多种多样的由合成器创造的声音与节奏的变化。特有的bass像棉花糖一样向你扑面而来。,6153,333256,198,90
【电子女声】怦然心动的惊艳女声♡,欧美-电子-流行,介绍：《电音女声系列》这次精选的是入耳惊艳的女声，惊艳女声配合电音更能凸显Vocal的质感。这些真正的优质女声，担任Vocal的其他歌曲也是很好听的哦，这里只是精选比较代表性的作品。戴上耳机聆听这些超好听的女声，是怦然心动的感觉♡♡♡一个个直击心灵的声音让你瞬间红心！建议随机播放封面：俄罗斯小姐姐Alina Kalenich Ins：Persikoviyles,27014,1922194,146,156
晚安曲·月亮躲在云里 我想躲在你怀里,欧美-夜晚-流行,介绍：不是所有的喜欢都要有结果啊。我喜欢你，像喜欢天上的月亮。月亮那么好，但月亮不必属于任何一个人。赫本说，「我不会试图摘月，我要月亮奔我而来。」我不指望月亮奔我而来，只想让自己足够好。我既在追随你的过程中欢欣鼓舞，又在追随你的结局里成为更好的自己。至于最终是否能碰触，或者月亮是否奔我而来，都已经不是最重要了。 ​“你要一直做我的月亮，做那个照亮我的人。 ”,42124,2644657,31,249
欧美对唱||用最浪漫的副歌 你也轻轻的附和,欧美-流行-放松,介绍：愿你沉醉推荐曲目：1，7，8，12，23，26，41，49封面：特洛耶·希文（Troye Sivan）2018.8.2,15万,10129401,81,998
欧美治愈集丨恬淡悠远 清凉一夏,欧美-治愈-流行,介绍：我看见漫目的绿意大片大片铺在窗边细细碎碎的光影晃啊晃一不小心漾成了夏天想要在黄昏的时候跑跑步想喝一口清凉的矿泉水想要边吃冰棍边躺在摇摇椅上对着风扇吹呼想要冰冰的西瓜和柠檬水还有听这这个治愈向歌单恬淡悠远的清新小调快来感受这清凉一夏吧,16210,1589373,98,89
小众私藏‖宝藏嗓音沁入耳膜 独享听觉盛宴,欧美-流行-快乐,介绍：生活，总是比人们以为的更需要音乐。其实，人的一生只要学会两种语言爱和音乐当默默的坚持需要一声回响那抚过琴弦的手也抚平了千万人心上的褶当平凡的少年需要一个舞台所有无处安放的豪情都被谱写成悠悠山河当我爱你需要更有力的表达两个人的相拥唱出无数人的深情生活总是比人们以为的更需要音乐需要一段旋律将复杂的心事哼成歌需要一个鼓点就能更大声地活着寻找独属于你的一片音乐乐土叭封面:Manu Rios创建者:ClairoToday,6129,672897,32,36
健身房节奏! 烧脂,欧美-流行-运动,介绍：哪首歌让你记忆深刻！收藏完歌单记得关注我！持续更新！,12万,12556254,491,1139
『欢快节奏』专业治愈各种不开心～,欧美-快乐-治愈,介绍：亲爱的宝贝们！八戒笑的时候都那么美你们笑了当然会更迷人o(≧v≦)o治愈歌单！专业治愈各种不开心打开音乐，甩掉烦恼，享受快乐！即有温柔的小清新也有带感的舞曲但一切皆是欢快的节奏只为带给你们各种欢乐愿你每天都有一个好心情♥️（持续更新）快乐，是人生中最伟大的事!——高尔基,29703,3079728,135,132
在枕头下放一颗糖 做一个甜甜的梦,欧美-流行-夜晚,介绍：今晚要做一个甜甜的梦我的意思是 我要梦到你希望今晚的梦十二分甜一分是宁静 一分是惬意然后梦里有你 你十分甜,53311,3076238,70,316
男声交响力量金属｜屠龙勇士的激昂史诗,欧美-摇滚-金属,介绍：我们一提到交响力量金属，就会想到夜愿、Epica、海妖等一众女声乐队，这个风格基本被女声乐队包圆了。实际上，男声交响力量金属乐队同样有一定的规模，只不过和纯粹的力量金属有交集，就显得男声交响力量影响力偏低。本歌单集结了以狂想曲为首的诸多男声交响力量金属乐队，一起认识一下这个隶属于力量金属门下的激昂史诗。,14,2653,73,评论
节奏感超强の跑步歌曲库,欧美-运动-流行,介绍：跑步歌单|欧美曲风——————————————01.能坚持跑步的人，至少有个好身体。02.最好的跑步状态：不是快，而是强大；对一个跑者最好的称赞：不是快，而是坚强。03.不要把跑步太当回事，也别把跑步不当回事。04.长期跑步有伤害吗?有，会伤害到你的同龄人。——————————————————跑步/跳绳/快走/运动BGM,14484,1658681,138,28
欧美式安静 |消除烦躁 冷却大脑,欧美-安静-放松,介绍：现在的人生活、学习、工作的节奏日益加快，单调乏味的工作学习是否给你带来了极大的精神压力，似乎感觉心理郁闷，需要调节心态适当调整工作与休息的时间、多进行锻炼身体、经常散散心、听听安静的音乐可以放松绷紧的神经伴着轻柔的嗓音、平静的旋律，是调节情绪的最佳方式，戴上耳机，感受此刻的安宁吧。,1,140,67,评论
『TRAP』旋律播放了一下就上头了/精选,欧美-流行-说唱,介绍：『优质宝藏歌单』 持续更新 trap 一个歌单就够了 随机播放 又不好听的你找我。推荐另外一个前奏炸裂歌单灰常不错滴,7256,645156,240,58
「落日奔赴山海，晚霞是最浪漫的告白」,欧美-下午茶-浪漫,介绍：世界变化不停人潮川流不息我只想每个落日身边都有你,37,4572,31,评论
致情英伦男嗓 | 沉浸于北爱尔兰的深沉吟唱,欧美-民谣-英伦,介绍：做这个歌单是因为去年的这个时候，疫情原因在家学习，大山里，春夏交替之际，坐在阳台上，微风轻拂，不燥正好的阳光打在身上，眼前满眼的浅绿色，空气中弥漫着一股新生的味道。听着英伦歌手的深沉吟唱，总给我一种身处影片《夏威夷》，《请以你的名字呼唤我》中那种时间都慢了下来的奇妙感觉。于是，我想把这种感觉用歌单记录下来。,8545,750442,42,65
助眠向 | 喃喃细语伴你入梦✨,欧美-流行-夜晚,介绍：想陪你在雪山上捞月亮，张网捕星光，摘一缕清风下酒，喝一碗旧时光。晚安 你就是这个世界最好的浪漫,19464,1188396,66,156
『卧室氛围感』微醺音乐01,欧美-R&B/Soul-性感,介绍：卧室最浪漫的调味剂 营造最极致的氛围感不设风格标签 每首都是精听挑选 卧室歌单系列2已出小红薯/抖Y同名 欢迎收听更多小众歌曲,19212,723230,115,35
开个咖啡吧放点舒缓音乐,欧美-夜晚-下午茶,介绍：以前最喜欢下午的时候去咖啡馆，上个小班，听听音乐，喝杯咖啡日子一去不复返。希望，还有那样的时光与心境……,466,38764,268,2
清新小调 今日份好心情鸭,欧美-流行-清新,介绍：叮～～～点击领取今日份好心情鸭一些非常清新的歌曲天天开心哦,19331,1638927,39,81
极致旋律：柔美温醇 氤氲缭绕心间,欧美-流行-夜晚,介绍：晚风温柔 星辰闪烁一场听觉的极致享受 伴你入梦柔美温醇 氤氲缭绕心间夜在你眼中盛开 亲吻了一片海攒了好久的温柔与浪漫想要一次全都给你关于你 脑海里全是柔软和甜蜜,25841,1990161,36,154
当炸裂beat配上炸裂说唱flow,说唱-欧美-运动,介绍：炸就vans了,46075,3621559,723,166
〔超燃英文歌曲丨爆炸踩点系列〕,兴奋-欧美-电子,介绍：每个人心中有一个超级英雄梦别把普通作为借口放弃做自己你依然可以成为自己的英雄！,66627,6568496,94,172
小众高级感音乐(超级有感觉),欧美-兴奋,介绍：【欢迎投稿】评论区有活动 感兴趣的朋友可以参与一下建议播放方式：随机播放一点点小小的私人音乐不定期更新,31350,2072864,144,53
节奏控精选| 开嗓就成了经典的歌曲,流行-欧美-放松,介绍：永远相信美好的事情即将发生！！！,17649,1774690,269,216
流芳百世英文经典,欧美-经典,介绍：老歌,38070,2804306,67,258
想和你一起去旅行 带着好听哒音乐,欧美-旅行,介绍：真的太喜欢秋天了深秋走在路上铺得满地金黄色的叶子不像夏天热成了狗一身臭汗也不像冬天全身裹的严严实实没有烈日没有恐怖的雷窗外的绵绵细雨 空气中全是桂花的气息买杯热奶茶 关东煮一包热乎乎的糖炒栗子穿一件柔软的毛衣风大了就缩进围巾里一到秋天我就想四处走走,41880,2932766,52,250
BiliBili日推歌单（持续更新）,欧美,介绍：_(:зゝ∠)_歌单正在整理中...更新的歌曲会优先放在前面,1888,43649,422,18
Good Night 晚安欧美安眠曲,欧美-夜晚-民谣,介绍：夜深时 听着歌让你不再孤单 让你进入梦乡,73835,4871918,533,348
法式浪漫|阳光下的惬意午后,小语种-另类/独立-欧美,介绍：陆续更新有好听的歌可以发给我喔,27872,1924782,94,48
超好听节奏感超强的英文单曲,欧美-电子-治愈,介绍：Have a strong sense of rhythm， English Wanping songs,2,150,128,评论
会让你心情变好的英文歌单❤,欧美-流行-快乐,介绍：每一首歌呀，都是我精心挑选的～也感谢在茫茫歌单中能够与你相遇，这真的是一个奇妙的缘分呢，哈哈哈，悄悄告诉你哦，这是一个被施了魔法的歌单，当你听了就中了魔法喔！每次我心情不好时都会听呢～每一首歌呀，一听觉得生活并没有那么无趣觉得困难并没有那么难觉得学习并没有那么枯燥我们总觉得生活越来越无趣，甚至觉得没有意思。其实我们过得没有意思，不是因为我们生活越来越好，而是我们越来越懒，自己生活方式本身就很无趣。愿你能一直保持最好的状态，有事做，有人爱，有所期待，因为这就是幸福的模样～希望这首歌单可以为你带来好心情～2022年啦，祝来访的人能够天天开心呐~不定期更新中……,21,2413,520,评论
加州1号店 ｜ 梅子如天上月甜涩,欧美-流行-浪漫,介绍：欢迎光临加州1号店ᴿ ᴵ ᴮ ᴼ ᴸ ᴱ注：• 本店只出售梅子，不讨价还价。• 本店可住宿，禁止搭讪老板。• 禁止喂本店的猫吃梅子。• 请维护好本店的图书区与艺术品。价目表如下：梅子 7.5$梅酒 20$住宿 7 $半分浓烈半分风情，敬为君奉上。摄影 ｜ Vidar nordli,22566,1425750,31,130
果味音乐集 | 带给你一整天的轻快旋律,欧美-电子-清新,介绍：元气满满—白桃味桃子味汽水中的气泡轻盈 欢快就像夏日中燥热却偷着一丝清凉的风温柔 凉爽香甜可口—草莓味好甜好甜像蒙布朗顶上沙沙的栗子泥夏日里将化未化的香草冰淇淋咬破马卡龙酥脆的壳之后内心糯糯软软的内陷活力十足—柠檬味超甜超脆超清亮的嗓音+不会腻的小众节奏控+恰到好处的特色细节处理=夏天的冰柠檬水每次喝都有不同的感觉清爽自然—西瓜味“夏天有梅子味的晚霞和两三颗啤酒味的星冲开少年西瓜味的心事”,44835,3357757,95,157
妈呀！这男声有剧毒！！！,欧美-流行-另类/独立,介绍：只要一开嗓，就能完全被彻底征服，听的快要窒息了………整张歌单都是精挑细选，封面是最迷恋的类型，歌单第一首，能让人完全融入此氛围中。,11682,1027587,62,251
Chill Time丨午后迷醉 阳光下的橘色心情,欧美-午休-放松,介绍：独处的时光是美好的。在慵懒的午后，用自己喜欢的方式，享受阳光所带来的舒适与怡然。听着轻柔的音乐，放下生活与工作的繁杂之事，悠闲地品尝一杯咖啡，或者躺着沙发上，微微闭着双眼，享受这美好的时光。繁华的都市生活，沉重的工作与学习压力，总需要一首放松神经的音乐来治愈疲惫的心灵。───────────────────────────持续更新,100,17470,106,评论
燃游激素：生而无畏，优雅致命！,欧美-电子-游戏,介绍：强大的实力搭配节奏控电音，助你掌控全局，即使遇到逆风局也可以逆转乾坤，打出优雅且致命的一击！曲风多样包括Progressive House，Electro—Pop，Drum and Bass，Dubstep以及Future Bass燃游激素：生而无畏，优雅致命！,738,163239,152,3
温柔系‖等星星都睡着了 再说想你,欧美-治愈-流行,介绍：撩拨岁月云烟循着时光的痕迹冰冷的宇宙为你藏了无数个温柔星球cʳᵒˢˢ ᵗʰᵉ ˢᵗᵃʳˢ ᵒᵛᵉʳ ᵗʰᵉ ᵐᵒᵒⁿ ᵗᵒ ᵐᵉᵉᵗ ʸᵒᵘʳ ᵇᵉᵗᵗᵉʳ ˢᵉˡᶠ.(跨过星河迈过月亮去迎接更好的自己)创建日期:8月4日封面人物:Clairo本歌单收集温柔治愈类型歌曲,85021,4973251,46,343
艾米纳姆：成为王？明明可以做上帝,欧美-说唱-流行,介绍：阿姆（英语：Eminem，另有一別名為Slim Shady），本名马绍尔·布鲁斯·马瑟斯三世（Marshall Bruce Mathers III），是一位美國饒舌歌手、音樂製作人及演員。他在1997年被饒舌歌手兼製作人Dr. Dre發掘，其後簽約至所屬的Aftermath（英语：Aftermath Entertainment）唱片公司。在其音樂生涯中，至今共獲得十五次格莱美獎的獎項，以及奧斯卡最佳電影歌曲獎項。阿姆是世界上最暢銷的音樂歌手之一。,41120,2595652,193,633
复古咖啡厅♨享受高级感的氛围音乐,欧美-流行-下午茶,介绍：慵懒的阳光洒落阳台，一盏温茶搭配精致的花摆，播放优美的音乐构成舒适氛围。生活就该有些阳光，有点自由，还有一些花朵。,9,628,46,1
节奏控｜让人欲罢不能极致电音,欧美-流行-电子,介绍：一入电音深似海…喜欢电音我们就是朋友…本歌单均为从成百上千的音乐中挑选出来的…每首都值得单曲循环…如果说摇滚是一群人的呐喊…嘻哈是一群人的狂欢…那么电音就是一个人的释放…一个人戴上耳机…音量开到最大…就感觉全是就只剩下自己跟音乐了…极致电音…抖腿必备…全程高能…戴好耳机…欢迎收藏…愿世界和平…,4942,489886,90,29
【脏标】这些E标歌曲，好听就行了,欧美-90后,介绍：该歌单没有描述，听~就完了！,13万,6541732,252,749
【UFC选手】出场站曲 BGM MMA格斗跑步曲,欧美-运动-兴奋,介绍：UFC MMA宽等集弟由子，格平选等出场曲狼多都宥，也宥造合跑步罚综的尖置肤由，笼对路力，汗置是装舞螺鉴扬！！！！。,2,387,357,3
拒绝单调！带电热身/放松，压力尽消☺,欧美-电子-运动,介绍：曲风：Tropical House，Future House，Electro Pop，Future Bass，Progressive House等。热身方法：1、手臂转圈站直，肩膀下沉，手臂伸直，转圈，顺时针和逆时针各15次。2、俯身爬行俯身，向前爬到俯卧撑的姿势，再向后爬到手指头摸到脚尖，重复10-15次。3、手脚转身俯身，腿弯曲成九十度，同时同一边的手臂向上伸直，眼睛望着手尖。左右两边各做一次为一组，重复10-15组。4、拉伸弹力带健身弹力带（如果没有弹力带的，可以找一些有弹性的绳索代替），肩膀下沉（不要耸肩），用胸肌的力量把手臂伸直，收拢，重复10-15次。5、自重深蹲要点：双脚打开与肩膀同宽或者稍微宽些（看你自己怎么舒服），弯曲膝盖，把臀部和身体重心往下压，感觉到身体重心压在脚板中心，而不是脚尖或者脚后跟。膝盖弯曲的方向与脚趾头的方向一致（这一点很重要，可以保护膝盖）。做10-15组。6、鸽子式拉伸这个动作是用来拉伸韧带的，盘腿，身体前倾，注意做到自己的极限就好，保持15秒钟，再换腿做另一边。7、转膝拉伸膝盖弯曲成90度，扭到身体的另一侧，如图，然后保持几秒钟，再重复做一次。每边做5次。拒绝单调！带电热身/放松，压力尽消☺,101,16975,284,7
ASH'S BGM,欧美-治愈-放松,介绍：感谢大家对我VLOG的喜爱呀～要相信生活里总是有光的！BGM会和VLOG同步更新,3158,173467,146,79
欧美唯美风：浪漫电子，涤荡心扉,欧美-电子-流行,介绍：曲风以Future Bass为主，浪漫风格驱散焦虑，细细品味永不过时。With little stars hidden in my heart， life can be bright.心里藏着小星星，生活才能亮晶晶。欧美唯美风：浪漫电子，涤荡心扉,641,84779,61,3
欧美高燃踩点丨荷尔蒙爆炸般的暴力美学,欧美-兴奋-影视原声,介绍：-本歌单以高燃踩点混剪为主全程感受荷尔蒙爆燃系歌曲戴上耳机 感受无与伦比的踩点盛宴,22万,20306726,271,398
美式说唱/板仔skateboard/刷街系列,欧美-另类/独立-说唱,介绍：The Renaissance was an epoch of unparalleled cultural achievement.,309,29591,412,5
沉迷Luh Kel （旋律天才）,R&B/Soul-说唱-欧美,介绍：Luh Kel(lifeluhkel)原名Turran Coleman，于2002年5月20日出生（那应该是金牛座），来自圣路易斯。电影音乐的最新签约作者说唱歌手，他所freestyle翻唱的《So Sick》在各个音乐平台爆火，使越来越多的人关注LuhKel，之后他又发行了单曲《Wrong》，《Wrong》是Luh Kel发行的首张EP中的单曲之一，这张单曲的发行让他的音乐排行榜持续上升。2019.3.16着迷于Luh Kel有想加歌的 [旋律很重要] 可以私信我感谢热心网友提供的56-79《5 Shots》《Mi Amor》《M.I.A.》《whoa (mind in awe)》《a friend in you.》《Can I Kick It》《Bossa No Sé》《Kush girl》《NO FUN》《Maybe》《withlove》《don't want to fall (prod sidepce)》《The Way You Move》《Rock Star》《Buying Time - A COLORS SHOW》《Noticed（Lil Mosey）》《burberry headband》《Ruthless（Lil Tjay）》《Nobody Knows》《sriracha (prod. Lentra)》《Don't fall for me》注：歌没有全部收录,13万,8683754,91,503
【越老越经典•经的起岁月的歌曲】,欧美-经典-怀旧,介绍：令人百听不厌的排行畅销曲，也许百年以后，我们的子孙后代都还会去欣赏的曲目！,4102,348103,74,19
绝杀时刻：狂暴战曲♛浴血重生！,欧美-电子-游戏,介绍：曲风：Bigroom House，Electro House，Progressive House，Trap，Future Bass，Dubstep，Electro Pop，Drum and Bass，Electronica，Midtempo，Future House等。狂暴强化输出的作用。效果：60秒CD，增加攻击速度60%，并增加物理攻击力10%持续5秒分析：增加自身攻速和物理攻击力。它跟终结的区别在于，一个是提升输出能力，一个是直接造成真实伤害，两者都是进攻型技能。终结是依据敌人损失生命值的百分比打出的真实伤害，这在前中期收割残血时有着很大优势，并且输出型刺客在后期打坦克时，也能用终结的真实伤害来给予对手致命一击。缺点：1、前中期伤害增幅能力不足。这是情有可原的，毕竟狂暴与终结不同，它完全依赖于自身的属性。2、由于狂暴提升的是攻速，因此针对AD需要攻速的英雄比较有效果，对于非攻速型英雄或法师则作用不大。在前中期经济不足时，狂暴所提供的属性，并不能为英雄带来飞跃性的提升。优点：后期装备成型后，召唤师可以只出一件攻速装，余下的攻速由狂暴弥补，这样就能省出多余的装备栏，选择出输出或者防御装备，让英雄在团战中的实力更上一个台阶，而这个能力则是终结无法比拟的。代表英雄：黄忠、刘备绝杀时刻：狂暴战曲♛浴血重生！,252,70634,236,2
【旋律系】女声与电音的迷幻律动,欧美-电子-舞曲,介绍：DJ们似乎都对女声青睐有加，因为女声较男声更为柔美，与动感的电子乐能碰撞出激烈的火花。因而，又衍生出了一类经常为电子音乐做VOCAL的歌手（如Aviella，Yade Lauren等等）。于是在这四个歌单里，我整理了近年来优秀耐听的女声电音，它们大多是由并不著名的DJ写出的爆红曲。（温馨提示：点开随机播放，戴上优质耳机，即可开始你的抖腿之旅）,2625,238126,40,12
「100首催人入睡的安眠曲」,欧美-英伦-乡村,介绍：安眠曲⭐花了几个月一首一首试听并确认可以入睡后才放进来最近的感触就是:每个人都在用力活着，用他自己的方式。你只要知道你在努力的同时，有很多人也同样在努力，你永远不是孤身一人。,12784,1167444,100,137
静享时光|午后阳光下的慵懒欢快小调,欧美-午休-清新,介绍：一本书；一杯茶；再搭配一首慵懒欢快的小调；午后阳光透过窗帘照在室内，满室盈动的是柠檬的清香。阳光暖暖的，时光慢慢静了下来，生活无比惬意…………,40296,3850385,55,147
100首经典英文歌曲排行榜*下篇,经典-流行-欧美,介绍：节奏响起，是否牵住了你的神经；歌声落幕，你是否早已深陷其中~~~Ps:本单的姊妹篇为《100首经典英文歌曲排行榜*上篇》，上下篇各为50首歌曲，共100首。,48419,1930848,50,142
口哨系｜学会就可以撩妹了ΘˍΘ,欧美-流行-放松,介绍：吹口哨的意义，可以得到一种心理安慰，或者说某种意义上的自我发泄。同时常吹口哨，可以增加肺活量、提高血液运氧量，达到增强心肺功能的效果。缓解精神压力，促进心理健康。并且，通过口哨吹出美好的哨声，还可以陶冶情操。总得来说，吹口哨是撩人的。选曲方面偏向于节奏感强烈滴。,39万,20631056,68,2994
欧美‖高燃‖踩点‖混剪系列,欧美-兴奋,介绍：适用于剪辑视频燃向踩点的BGM,13389,1249681,97,105
扫弦民谣|抚平残心中凋烟泣露的唏嘘,欧美-摇滚-民谣,介绍：风摇荡，雨蒙茸。烟肌湿，香烬落。梦魂惊，花澹薄。云织气随，低枝拂潭。萝茑叶蔓，木生渊流。雨飞林旋，风倏物忽。灌浸沃衍，雾起云浮。飞流坠波，清月映涟。轻鲦出水，白鸥矫翼。露湿青皋，麦陇朝雊。醉月坐花，清音幽冥。雨霏草齐，烟云竹树。惊鱼掷浪，风送晚角。寒光浸骨，雨乱碎霞。缕芳灌枝，笙吹漫波。澹荡凝清，氤氲暧碧。细雨湿流，杨花水殿。冰肌玉骨，疏星鬓乱。雨横风狂，春意阑珊。声碎香砌，渐霜风凄。波急尘轻，梦断帘濛。凋烟泣露，水阔皱波，薄烟腻光。柳飘花坠，云渺水茫。露蕊烟丛，柳花残梦。雪尽寒轻，月斜烟重。心绣情懒，落花飞絮。帘卷清霜，烛影摇红。倒影嫩荷，风袅垂柳。缥缈孤鸿，枫落江冷。杨柳芳菲，花零落香。水风空落，皓腕凝霜。雾谷笼香，柳影斜摇。,64142,4339780,52,409
欧美·未来可期｜跟过去告别，与自己和解,欧美-清新-快乐,介绍：“不可能天天都是好日子，有了不顺心的日子，好日子才会闪闪发亮。”人生苦短，我们却费尽思量，无所不用其极地丑化生命，让生命更为复杂。仅有的好时光，我们当尽情享受。,274,30343,26,1
